order_id,customer_id,product_id,order_date,delivered_date,quantity,payment_method,region,total_amount,shipping_cost,profit_margin
O127345,C17463,P227205,2024-12-21,2024-12-29,1,Credit Card,South,30.67,5.92,4.81
O127346,C11913,P222298,024-8/-19,024-8/-22,3,COD,Central,34.38,6.15,5.88
O127347,C16240,P230556,24-/2-6/,024-5/-12,1,UPI,West,268.42,8.14,67.02
O127348,C16605,P237411,25-/2-3/,25-/2-8/,1,Credit Card,South,77.53,7.07,16.19
O127349,C17806,P224964,024-8/-25,024-8/-30,1,Credit Card,West,246.56,7.24,22.35
O127350,C10757,P213746,024-6/-22,024-6/-27,3,Credit Card,East,89.95,7.64,23.84
O127351,C12134,P234520,024-0/-9/,2024-10-13,1,PayPal,Central,17.69,5.49,-4.07
O127352,C15086,P247903,2023-12-23,2023-12-27,1,Credit Card,South,2.9,2.02,-0.86
O127353,C16220,P233428,25-/2-2/,25-/2-9/,1,PayPal,South,13.54,5.29,-0.55
O127354,C11912,P221999,2024-11-29,024-2/-3/,1,Credit Card,West,56.99,6.58,19.07
O127355,C11739,P235600,25-/2-3/,25-/2-7/,1,Debit Card,South,6.67,2.3,0.03
O127356,C15602,P230361,2024-11-13,2024-11-17,1,Credit Card,Central,26.12,6.0,5.75
O127357,C13217,P245589,2024-10-28,024-1/-1/,1,PayPal,North,46.36,5.57,7.41
O127358,C14756,P208488,2024-11-25,024-2/-1/,1,Wallet,East,112.38,6.13,25.34
O127359,C16124,P238381,25-/2-7/,025-8/-12,3,COD,East,64.68,7.25,21.86
O127360,C11134,P223354,2024-12-23,2024-12-28,2,COD,West,109.25,7.01,31.23
O127361,C16121,P216714,025-1/-25,025-1/-31,1,Debit Card,West,34.81,5.41,4.34
O127362,C13712,P206777,024-8/-11,024-8/-16,2,PayPal,East,26.06,5.01,-2.93
O127363,C10764,P212041,2024-12-16,2024-12-24,2,Debit Card,East,319.26,8.68,87.1
O127364,C12725,P213142,2024-12-15,2024-12-19,1,PayPal,North,33.67,5.69,3.74
O127365,C13368,P225860,024-6/-28,24-/2-4/,1,Credit Card,West,81.6,7.87,20.69
O127366,C13497,P209270,025-4/-27,25-/2-2/,1,Credit Card,West,22.77,6.07,0.76
O127367,C11672,P238169,024-7/-31,24-/2-3/,1,Credit Card,North,8.0,3.63,-0.43
O127368,C16934,P203866,025-3/-22,025-3/-26,1,PayPal,West,10.83,2.06,2.27
O127369,C13405,P213029,024-4/-30,24-/2-3/,1,UPI,North,9.71,4.8,-0.43
O127370,C15642,P238881,2024-12-21,2024-12-25,1,Debit Card,South,184.26,7.92,43.67
O127371,C10582,P243645,025-7/-26,25-/2-2/,1,COD,South,40.8,6.38,5.86
O127372,C14766,P234353,025-8/-27,025-8/-31,1,COD,West,451.35,9.14,45.02
O127373,C15847,P244767,025-7/-30,25-/2-2/,1,COD,North,3.16,1.35,-0.09
O127374,C14633,P202940,24-/2-3/,24-/2-7/,1,Credit Card,South,174.66,7.58,13.38
O127375,C11821,P214105,2024-10-23,2024-10-28,1,PayPal,East,62.76,6.93,21.31
O127376,C11185,P229062,2023-11-20,2023-11-27,5,Credit Card,East,74.65,6.35,27.24
O127377,C14525,P229044,2023-12-18,2023-12-23,1,PayPal,West,36.24,3.52,9.16
O127378,C11637,P246476,023-1/-9/,2023-11-13,1,UPI,Central,352.99,9.07,33.29
O127379,C17236,P222789,024-1/-14,024-1/-19,1,PayPal,East,15.44,3.32,1.31
O127380,C12180,P213218,023-0/-4/,023-0/-9/,1,Credit Card,East,441.93,8.01,45.02
O127381,C10188,P217886,24-/2-2/,24-/2-8/,1,Credit Card,South,71.64,7.54,1.06
O127382,C11746,P217129,2023-12-23,2023-12-28,2,Credit Card,West,45.4,4.87,15.56
O127383,C13826,P235380,025-2/-22,025-2/-27,2,Debit Card,East,24.21,5.59,-3.65
O127384,C15797,P201508,2023-12-25,2023-12-31,3,Credit Card,East,287.22,8.78,25.69
O127385,C12620,P201770,024-9/-19,024-9/-23,1,Credit Card,Central,44.67,5.99,14.11
O127386,C13945,P211971,2024-12-28,25-/2-1/,1,Wallet,North,46.37,4.88,11.35
O127387,C12326,P234729,25-/2-8/,025-6/-13,1,Wallet,East,26.53,4.55,3.41
O127388,C17597,P209787,25-/2-6/,025-6/-13,2,Credit Card,East,53.94,6.05,-1.73
O127389,C15744,P240519,24-/2-9/,024-8/-14,2,COD,West,181.28,8.04,55.41
O127390,C16685,P203658,025-1/-15,025-1/-18,1,Debit Card,North,15.63,3.65,-2.4
O127391,C16107,P223361,025-8/-26,025-8/-30,1,Debit Card,Central,12.23,2.87,2.02
O127392,C11184,P222993,024-7/-31,24-/2-4/,1,PayPal,West,18.72,2.66,5.76
O127393,C12793,P200465,25-/2-1/,25-/2-4/,2,Debit Card,Central,259.04,9.18,68.53
O127394,C12946,P218453,2024-12-25,2024-12-30,1,UPI,South,7.22,3.46,-0.57
O127395,C12500,P225808,024-2/-18,024-2/-25,1,COD,West,19.8,5.6,2.32
O127396,C17032,P213874,24-/2-6/,024-5/-11,1,Debit Card,South,50.2,5.05,12.52
O127397,C14946,P241104,024-5/-29,24-/2-2/,1,PayPal,South,6.94,2.22,0.56
O127398,C10169,P222947,024-3/-10,024-3/-14,1,Credit Card,South,11.77,3.96,0.16
O127399,C14925,P240284,2024-10-20,2024-10-24,2,COD,South,11.08,2.28,2.15
O127400,C12745,P219432,025-7/-26,025-7/-30,1,PayPal,South,6.05,3.5,-1.38
O127401,C11080,P204042,025-8/-18,025-8/-23,1,Credit Card,West,29.66,4.88,8.47
O127402,C11263,P220523,025-3/-19,025-3/-27,1,COD,South,173.02,9.31,42.6
O127403,C14864,P204202,024-5/-31,24-/2-3/,1,UPI,North,221.65,7.38,54.68
O127404,C14453,P238892,024-2/-21,024-2/-26,1,Credit Card,West,51.58,5.8,14.83
O127405,C12248,P245205,025-5/-27,025-5/-30,4,UPI,Central,8.68,3.14,-2.45
O127406,C16587,P207773,2023-12-16,2023-12-22,1,Wallet,North,122.61,6.11,36.8
O127407,C13908,P217671,25-/2-5/,025-5/-11,1,UPI,East,276.48,8.9,24.28
O127408,C16970,P208301,024-0/-3/,024-0/-7/,1,UPI,North,15.25,4.79,2.07
O127409,C11325,P229421,025-2/-25,025-2/-28,2,Credit Card,North,12.15,2.1,3.37
O127410,C13177,P240271,025-1/-29,25-/2-2/,1,UPI,North,37.46,5.9,7.21
O127411,C13873,P214574,2023-10-11,2023-10-15,2,Debit Card,North,46.57,5.31,13.32
O127412,C12148,P232629,025-2/-28,25-/2-6/,1,Debit Card,East,3.83,4.17,-2.64
O127413,C15216,P228999,024-2/-1/,024-2/-6/,3,Wallet,South,576.63,9.54,192.28
O127414,C11688,P233629,25-/2-6/,025-7/-13,1,COD,East,216.3,7.93,56.96
O127415,C12985,P230108,024-5/-20,024-5/-27,1,PayPal,East,213.38,8.03,55.98
O127416,C12076,P208652,025-2/-17,025-2/-23,2,Debit Card,South,55.64,5.84,13.63
O127417,C11529,P217488,023-0/-2/,023-0/-7/,1,Credit Card,Central,26.51,4.04,-1.92
O127418,C16808,P238142,025-8/-21,025-8/-26,1,Credit Card,West,11.59,2.85,1.21
O127419,C11461,P217127,024-6/-24,024-6/-27,1,COD,North,55.98,5.45,19.74
O127420,C11402,P218794,024-1/-6/,2024-11-11,1,Credit Card,East,263.95,10.26,63.65
O127421,C10072,P228368,25-/2-5/,25-/2-8/,1,Credit Card,Central,320.65,10.45,28.03
O127422,C14349,P246536,024-1/-6/,2024-11-10,5,Debit Card,South,1812.87,10.28,207.26
O127423,C14034,P204993,025-6/-10,025-6/-14,4,Credit Card,South,94.43,5.11,27.94
O127424,C16030,P208634,025-6/-23,025-6/-27,1,Debit Card,South,60.46,5.36,18.82
O127425,C14611,P201833,2023-12-18,2023-12-22,3,Wallet,Central,54.44,7.09,8.15
O127426,C12796,P233653,2024-10-15,2024-10-20,3,UPI,East,171.9,7.41,69.95
O127427,C17717,P215319,024-3/-22,024-3/-26,1,Credit Card,South,4.99,3.1,-2.7
O127428,C15139,P203604,2024-12-31,25-/2-5/,1,PayPal,East,581.45,8.19,61.58
O127429,C15744,P205357,25-/2-5/,25-/2-9/,1,Credit Card,West,3.0,3.68,-2.48
O127430,C16678,P216257,2024-10-29,024-1/-2/,1,UPI,North,39.85,5.98,5.18
O127431,C14516,P228932,24-/2-5/,024-9/-10,1,Debit Card,Central,15.84,3.99,1.55
O127432,C12493,P219605,024-2/-22,024-2/-27,2,Credit Card,West,193.6,8.96,78.16
O127433,C14974,P241111,024-6/-17,024-6/-20,1,Debit Card,North,4.1,4.17,-3.84
O127434,C14231,P201596,024-5/-22,024-5/-26,1,Credit Card,North,26.41,4.73,4.51
O127435,C13576,P248139,024-0/-6/,2024-10-14,2,COD,East,15.23,3.76,2.33
O127436,C17927,P230733,25-/2-7/,025-5/-12,1,Credit Card,East,1435.4,10.34,161.91
O127437,C15420,P242494,2023-11-23,2023-11-28,1,Wallet,North,26.44,4.96,6.94
O127438,C15728,P209757,024-2/-12,024-2/-17,1,Credit Card,North,11.83,2.38,2.94
O127439,C10032,P209142,025-5/-15,025-5/-18,1,Debit Card,Central,61.43,6.03,21.61
O127440,C12694,P211106,025-3/-13,025-3/-16,1,PayPal,North,17.17,7.08,-5.71
O127441,C15886,P218876,024-0/-4/,024-0/-7/,1,Credit Card,North,17.01,5.4,-4.04
O127442,C14373,P225917,025-3/-11,025-3/-15,3,Credit Card,West,113.28,6.3,33.35
O127443,C16276,P231518,024-6/-22,024-6/-27,4,Credit Card,South,402.76,10.06,102.71
O127444,C14845,P204333,2024-12-12,2024-12-17,2,Debit Card,South,55.6,5.32,16.92
O127445,C13598,P233306,2024-11-12,2024-11-20,1,Credit Card,East,1.87,1.43,-0.68
O127446,C17956,P249920,025-5/-31,25-/2-5/,5,Credit Card,East,364.22,9.08,92.9
O127447,C16269,P235624,025-4/-18,025-4/-24,1,Debit Card,East,200.49,8.67,61.5
O127448,C12392,P228301,024-2/-9/,2024-12-13,3,COD,North,65.15,5.61,20.45
O127449,C14112,P238321,25-/2-6/,25-/2-9/,1,Credit Card,North,72.69,7.54,12.81
O127450,C12871,P215657,024-8/-31,24-/2-4/,1,UPI,North,32.82,3.08,6.11
O127451,C16705,P209926,24-/2-8/,024-6/-11,1,Debit Card,North,184.66,6.41,15.75
O127452,C16790,P228967,025-5/-20,025-5/-25,1,PayPal,South,19.02,6.17,2.39
O127453,C12677,P200013,024-9/-29,024-0/-5/,1,Debit Card,East,43.18,4.05,11.06
O127454,C11401,P204707,025-6/-29,25-/2-5/,2,Wallet,South,206.04,7.76,84.96
O127455,C10817,P237258,024-6/-18,024-6/-24,1,Credit Card,East,100.26,7.2,20.87
O127456,C16203,P224766,024-2/-10,024-2/-16,1,Credit Card,East,49.0,6.8,7.9
O127457,C11660,P205993,024-6/-20,024-6/-23,2,UPI,North,38.78,5.43,8.14
O127458,C14562,P232164,024-1/-1/,024-1/-7/,1,UPI,East,496.03,10.55,48.97
O127459,C14723,P230825,2024-10-15,2024-10-22,1,COD,West,71.29,7.87,13.52
O127460,C12438,P232137,24-/2-5/,024-4/-10,1,Credit Card,North,180.05,8.87,41.54
O127461,C12983,P204102,25-/2-8/,025-2/-12,1,Debit Card,Central,11.17,2.94,2.09
O127462,C16828,P201104,2024-12-13,2024-12-18,1,Credit Card,South,7.11,2.12,-1.55
O127463,C11210,P235580,025-1/-13,025-1/-19,1,Debit Card,West,420.43,9.46,108.26
O127464,C16641,P238899,025-8/-29,25-/2-4/,1,Credit Card,East,136.4,9.04,7.33
O127465,C10599,P249803,2024-11-19,2024-11-24,1,COD,West,60.51,4.16,12.78
O127466,C15834,P239396,2023-12-28,2023-12-31,1,Debit Card,Central,103.6,7.33,21.68
O127467,C15480,P225956,024-9/-24,024-9/-29,1,Credit Card,East,16.67,5.09,1.58
O127468,C11846,P231651,025-1/-30,25-/2-3/,3,Credit Card,North,25.17,4.43,4.38
O127469,C11855,P247609,024-6/-10,024-6/-15,1,Credit Card,South,161.93,6.82,49.86
O127470,C16592,P247622,024-4/-10,024-4/-13,2,UPI,Central,334.3,9.92,30.2
O127471,C17861,P240599,024-6/-15,024-6/-20,1,Credit Card,East,13.12,5.16,-1.22
O127472,C11887,P217185,24-/2-5/,24-/2-9/,2,COD,South,77.86,7.15,16.21
O127473,C10679,P248765,025-3/-22,025-3/-26,1,Credit Card,West,73.31,7.12,13.41
O127474,C13252,P206428,25-/2-9/,025-5/-15,1,UPI,East,9.45,3.31,0.94
O127475,C11835,P215641,2023-12-25,2023-12-29,1,Credit Card,West,26.56,4.99,2.98
O127476,C14030,P210313,2024-10-18,2024-10-22,1,Credit Card,West,35.79,5.81,6.72
O127477,C12177,P242944,024-2/-3/,024-2/-8/,1,Debit Card,West,42.0,5.23,13.67
O127478,C10148,P204140,025-1/-23,025-1/-27,1,Credit Card,South,17.07,4.11,-2.74
O127479,C11495,P217936,2024-12-23,2024-12-27,1,Debit Card,North,54.82,5.64,10.81
O127480,C14913,P202792,2024-11-10,2024-11-15,1,COD,East,92.98,7.14,4.02
O127481,C11744,P202723,024-1/-11,024-1/-15,1,Wallet,Central,157.35,6.72,48.35
O127482,C11646,P221960,025-3/-14,025-3/-21,2,Debit Card,South,108.9,6.6,23.89
O127483,C12995,P202022,2024-10-30,024-1/-5/,1,Credit Card,East,85.37,7.95,2.29
O127484,C16643,P236956,024-2/-13,024-2/-18,2,PayPal,East,85.56,7.93,17.74
O127485,C11672,P231041,25-/2-5/,025-6/-10,2,Credit Card,North,203.89,7.5,53.67
O127486,C15474,P227089,023-0/-7/,2023-10-12,2,Debit Card,North,14.61,4.01,1.83
O127487,C11939,P200603,025-5/-28,25-/2-1/,1,Credit Card,Central,36.6,6.38,3.87
O127488,C17378,P207028,2023-12-10,2023-12-16,1,Debit Card,East,40.09,7.08,4.95
O127489,C10657,P207150,024-7/-26,024-7/-29,1,UPI,Central,44.45,5.98,9.58
O127490,C13667,P247657,24-/2-3/,24-/2-7/,2,Credit Card,West,1232.04,8.86,138.98
O127491,C11053,P224902,2024-10-24,2024-10-29,5,UPI,West,432.18,8.72,43.14
O127492,C14071,P244798,025-4/-23,025-4/-27,1,Credit Card,South,100.45,5.95,6.1
O127493,C10576,P222346,24-/2-5/,24-/2-8/,1,Credit Card,North,79.48,6.68,15.57
O127494,C13095,P215942,2023-11-16,2023-11-20,1,Credit Card,North,26.26,4.09,3.26
O127495,C13031,P202775,025-8/-29,25-/2-3/,2,UPI,Central,781.18,10.53,223.82
O127496,C14818,P230518,025-7/-17,025-7/-21,1,Credit Card,North,735.43,9.92,78.33
O127497,C16365,P203639,25-/2-1/,25-/2-5/,1,Credit Card,West,8.29,3.35,-0.45
O127498,C16745,P225166,025-5/-20,025-5/-26,2,Debit Card,Central,97.36,7.96,30.98
O127499,C15737,P200850,024-6/-27,24-/2-1/,1,Credit Card,Central,11.2,3.58,1.46
O127500,C14779,P249591,2023-11-17,2023-11-23,1,Debit Card,West,123.72,7.49,7.36
O127501,C14837,P207800,024-9/-11,024-9/-17,1,Debit Card,East,10.13,3.37,0.68
O127502,C12972,P206575,024-3/-14,024-3/-17,1,COD,Central,4.54,4.47,-2.43
O127503,C17756,P243955,25-/2-6/,025-9/-12,1,Credit Card,South,79.14,5.32,22.38
O127504,C16723,P228999,25-/2-7/,025-8/-12,1,Debit Card,East,14.91,4.88,0.34
O127505,C13948,P219292,023-9/-25,023-0/-1/,3,Credit Card,West,26.13,5.48,6.28
O127506,C16544,P230249,024-4/-24,024-4/-29,1,Debit Card,East,38.86,5.31,12.18
O127507,C12045,P221577,024-6/-12,024-6/-17,1,Credit Card,South,2.74,3.42,-2.32
O127508,C13936,P217928,24-/2-6/,024-4/-10,4,Debit Card,North,90.47,7.53,24.13
O127509,C12948,P230238,025-7/-17,025-7/-22,3,Debit Card,Central,69.51,6.84,24.44
O127510,C11627,P244639,023-0/-6/,2023-10-12,1,Debit Card,West,6.01,1.39,1.31
O127511,C16655,P232001,2023-11-11,2023-11-16,2,Credit Card,West,33.14,4.07,10.84
O127512,C16231,P218199,025-3/-17,025-3/-22,1,Debit Card,Central,172.7,8.62,12.1
O127513,C11488,P235044,025-1/-28,25-/2-2/,1,COD,West,51.94,4.87,9.67
O127514,C14145,P201450,024-2/-1/,024-2/-4/,1,Credit Card,North,18.45,4.17,2.29
O127515,C14198,P232453,2024-12-31,25-/2-7/,3,Wallet,South,15.48,5.93,-4.69
O127516,C14463,P226623,2024-12-19,2024-12-26,1,Credit Card,East,67.95,8.62,10.41
O127517,C10935,P229415,024-8/-19,024-8/-25,1,Credit Card,East,28.06,7.22,0.64
O127518,C13563,P236312,24-/2-1/,24-/2-5/,1,Wallet,North,40.67,7.14,4.25
O127519,C13629,P248105,024-8/-27,024-8/-31,1,Credit Card,South,29.5,4.53,-2.17
O127520,C11714,P237674,25-/2-6/,025-4/-10,1,Debit Card,Central,73.85,9.43,23.8
O127521,C11802,P205848,025-1/-11,025-1/-17,1,UPI,West,656.5,9.49,174.33
O127522,C17435,P224749,25-/2-6/,025-6/-12,1,Debit Card,South,6.71,1.39,-0.85
O127523,C11420,P209290,2023-11-29,023-2/-4/,1,Debit Card,South,2.77,1.04,-0.82
O127524,C17487,P217506,024-7/-24,024-7/-28,1,Debit Card,West,61.61,5.75,15.81
O127525,C13591,P210752,024-2/-13,024-2/-19,1,UPI,East,373.65,6.12,98.5
O127526,C13520,P226618,024-7/-13,024-7/-18,2,PayPal,North,2.26,2.74,-2.56
O127527,C15896,P207284,025-2/-28,25-/2-4/,2,Credit Card,North,7.1,4.58,-1.39
O127528,C17643,P244738,2023-10-17,2023-10-23,1,Credit Card,East,134.84,6.75,31.01
O127529,C17041,P221736,2024-11-18,2024-11-22,2,Credit Card,West,12.56,4.03,0.37
O127530,C17757,P218560,025-5/-28,25-/2-1/,1,Wallet,Central,71.65,6.4,13.66
O127531,C17052,P210613,025-2/-25,25-/2-1/,1,PayPal,North,13.88,5.43,0.82
O127532,C13311,P215934,025-4/-27,25-/2-2/,1,Debit Card,West,83.87,7.36,2.7
O127533,C12305,P228907,025-4/-12,025-4/-15,4,UPI,North,1881.91,9.93,215.9
O127534,C17875,P214155,2023-12-31,24-/2-5/,1,Credit Card,East,87.47,9.08,1.42
O127535,C11995,P204837,2023-10-20,2023-10-26,1,COD,South,20.73,4.58,2.68
O127536,C11967,P239101,025-8/-26,25-/2-1/,1,Credit Card,East,68.88,6.9,17.21
O127537,C13714,P228348,025-5/-21,025-5/-24,4,COD,North,79.57,9.09,22.74
O127538,C14035,P248734,2024-12-29,25-/2-5/,1,UPI,West,32.81,4.8,6.68
O127539,C14485,P216674,2023-12-24,2023-12-29,1,COD,East,14.18,4.23,0.02
O127540,C15462,P244891,025-3/-22,025-3/-26,1,Credit Card,South,492.07,10.25,48.8
O127541,C14868,P223892,025-2/-22,025-2/-26,1,UPI,Central,43.46,7.66,11.9
O127542,C16897,P205593,025-7/-14,025-7/-19,1,UPI,West,24.19,4.32,2.45
O127543,C13458,P247242,2023-10-20,2023-10-26,1,Credit Card,West,487.87,8.22,128.38
O127544,C10393,P208759,025-6/-20,025-6/-26,5,Credit Card,East,49.35,5.83,13.91
O127545,C14778,P222022,023-9/-29,023-0/-5/,1,COD,North,218.02,7.92,18.24
O127546,C13730,P221554,024-8/-25,024-8/-31,1,Credit Card,Central,16.11,5.19,2.06
O127547,C14365,P219422,024-7/-26,024-7/-31,1,Credit Card,South,21.71,4.78,3.9
O127548,C14244,P232294,2024-10-24,2024-10-28,1,UPI,West,93.72,5.37,22.75
O127549,C17547,P235071,25-/2-3/,25-/2-8/,2,UPI,South,23.66,5.41,-3.52
O127550,C14906,P216692,24-/2-4/,24-/2-8/,1,Debit Card,South,462.47,9.15,46.35
O127551,C10027,P218580,25-/2-3/,25-/2-6/,1,Credit Card,Central,35.64,4.32,-1.47
O127552,C17316,P231773,025-3/-28,25-/2-3/,1,COD,East,45.25,6.34,14.02
O127553,C13491,P200461,025-3/-13,025-3/-19,1,UPI,East,464.82,8.6,47.18
O127554,C16423,P245690,25-/2-5/,25-/2-9/,2,Credit Card,West,28.61,4.57,3.44
O127555,C15301,P248512,2024-11-30,024-2/-5/,2,UPI,East,15.24,3.39,2.71
O127556,C14261,P204732,025-1/-21,025-1/-27,1,PayPal,South,10.45,3.86,-0.2
O127557,C16160,P217029,024-8/-19,024-8/-24,2,Credit Card,East,399.4,9.85,109.97
O127558,C11173,P222398,24-/2-9/,024-2/-15,4,Credit Card,East,1572.64,10.35,178.37
O127559,C10338,P209588,024-1/-1/,024-1/-7/,1,PayPal,East,2.67,1.66,-0.59
O127560,C11068,P245245,2024-10-14,2024-10-18,1,Credit Card,North,34.47,5.36,10.15
O127561,C17669,P228450,24-/2-5/,024-5/-11,2,PayPal,East,367.18,7.81,36.25
O127562,C10841,P232639,024-2/-27,24-/2-4/,1,Credit Card,South,289.54,9.77,24.97
O127563,C14284,P245134,023-1/-9/,2023-11-14,1,Credit Card,East,16.19,5.69,0.79
O127564,C14746,P209762,2024-10-24,2024-10-30,1,Credit Card,East,102.18,4.76,7.5
O127565,C17228,P249967,025-8/-15,025-8/-20,4,Credit Card,Central,96.06,8.05,25.57
O127566,C10293,P218289,2023-10-16,2023-10-21,1,COD,South,16.62,6.04,1.44
O127567,C11857,P208040,025-6/-13,025-6/-17,1,PayPal,South,51.92,5.26,12.91
O127568,C17200,P212359,024-2/-12,024-2/-17,1,Debit Card,North,113.37,7.44,32.24
O127569,C11322,P237666,25-/2-1/,25-/2-4/,1,Credit Card,North,20.78,3.25,5.06
O127570,C16558,P203204,25-/2-8/,025-5/-14,1,Debit Card,South,58.51,5.84,14.64
O127571,C11647,P244830,025-8/-12,025-8/-17,1,Credit Card,East,405.06,11.32,37.29
O127572,C14898,P233897,025-1/-17,025-1/-21,1,Wallet,West,16.81,3.99,1.05
O127573,C13620,P246750,24-/2-3/,24-/2-7/,1,COD,South,5.69,3.59,-3.13
O127574,C14526,P231076,025-6/-18,025-6/-22,1,Debit Card,West,12.1,1.66,3.18
O127575,C15614,P243015,025-8/-10,025-8/-13,1,Wallet,North,15.66,2.74,4.31
O127576,C17267,P218181,24-/2-9/,024-7/-14,1,COD,South,252.95,9.24,61.59
O127577,C13094,P218868,025-5/-26,025-5/-29,1,Debit Card,North,10.27,1.06,-0.24
O127578,C13491,P222607,24-/2-3/,24-/2-8/,1,Credit Card,West,35.24,5.33,8.77
O127579,C13495,P224107,25-/2-9/,025-7/-16,1,COD,Central,61.07,5.5,21.98
O127580,C14582,P217072,24-/2-7/,024-1/-12,1,Credit Card,South,25.42,5.74,4.43
O127581,C13801,P228039,025-7/-31,25-/2-6/,1,Credit Card,East,5.36,1.3,1.11
O127582,C10088,P245955,25-/2-7/,025-7/-11,3,Credit Card,South,11.26,3.78,-2.88
O127583,C17376,P222815,2023-12-13,2023-12-19,4,Credit Card,East,131.87,7.03,45.72
O127584,C14366,P248948,023-9/-22,023-9/-26,5,Debit Card,Central,116.65,6.66,45.83
O127585,C11956,P227586,025-8/-23,025-8/-27,1,COD,North,9.5,3.36,-2.6
O127586,C15868,P228478,2024-10-28,024-1/-1/,1,Credit Card,North,175.52,7.33,54.1
O127587,C10899,P222385,025-6/-30,25-/2-5/,1,Credit Card,South,55.11,6.18,10.35
O127588,C13477,P228897,24-/2-8/,024-9/-13,1,Debit Card,North,54.05,5.35,1.14
O127589,C11744,P230028,24-/2-6/,024-4/-10,1,Debit Card,North,4.64,2.95,-2.58
O127590,C14373,P230112,025-8/-24,025-8/-28,1,Credit Card,West,20.41,3.57,3.57
O127591,C16096,P239806,25-/2-4/,25-/2-8/,1,Credit Card,South,10.46,2.97,-2.13
O127592,C12253,P244830,2023-12-17,2023-12-22,1,Debit Card,East,49.72,5.96,0.01
O127593,C13661,P229216,2023-12-11,2023-12-14,2,Debit Card,North,804.73,9.11,232.31
O127594,C12960,P202525,025-6/-27,25-/2-2/,1,COD,North,70.78,5.68,2.81
O127595,C16471,P228057,024-8/-11,024-8/-16,1,Debit Card,South,7.2,1.97,0.91
O127596,C11633,P236146,025-9/-10,025-9/-15,2,Debit Card,West,313.9,6.03,81.86
O127597,C17001,P227861,025-2/-15,025-2/-18,1,Debit Card,North,51.0,7.33,-3.25
O127598,C17020,P244568,025-5/-15,025-5/-21,1,PayPal,South,72.47,6.94,14.8
O127599,C10861,P209243,2023-10-26,2023-10-29,1,Wallet,North,10.22,3.62,0.47
O127600,C16479,P229280,024-3/-17,024-3/-21,3,Wallet,North,322.86,8.87,29.87
O127601,C14701,P224662,025-4/-10,025-4/-14,1,COD,Central,647.53,9.65,68.05
O127602,C16735,P229384,023-1/-2/,023-1/-7/,1,Debit Card,West,3.01,3.26,-2.06
O127603,C15157,P227015,2023-11-15,2023-11-21,2,Credit Card,East,17.14,5.1,0.9
O127604,C11013,P207524,024-4/-18,024-4/-23,1,COD,Central,3.14,3.65,-2.39
O127605,C13299,P214688,2024-11-26,2024-11-29,1,UPI,North,241.45,8.74,20.23
O127606,C11506,P214350,025-7/-23,025-7/-30,1,Debit Card,East,136.59,6.82,40.99
O127607,C13205,P239216,2024-12-27,2024-12-31,2,COD,North,23.36,5.02,-3.15
O127608,C14803,P234045,24-/2-6/,24-/2-9/,2,Credit Card,Central,20.16,5.3,2.76
O127609,C10977,P206766,024-1/-28,24-/2-1/,2,Debit Card,South,235.55,10.27,18.0
O127610,C13461,P241479,2024-12-30,25-/2-2/,1,COD,North,105.13,6.23,23.21
O127611,C11817,P207353,024-4/-26,24-/2-1/,1,Credit Card,East,8.67,6.47,-5.78
O127612,C13684,P208578,2024-10-11,2024-10-19,1,Credit Card,East,81.89,7.71,2.12
O127613,C14058,P248008,025-6/-23,025-6/-27,1,Debit Card,South,46.84,4.93,0.69
O127614,C16568,P207667,2023-11-29,023-2/-2/,1,Credit Card,North,69.22,6.9,13.87
O127615,C12634,P200013,025-8/-29,25-/2-3/,1,Credit Card,South,651.0,8.21,69.91
O127616,C14901,P220570,25-/2-5/,025-1/-11,2,Credit Card,South,267.18,7.97,66.84
O127617,C15629,P211768,025-8/-29,25-/2-3/,5,Debit Card,South,310.1,7.8,79.03
O127618,C14815,P249155,025-7/-30,25-/2-3/,1,COD,North,5.27,3.41,-1.3
O127619,C13666,P227645,025-5/-21,025-5/-25,1,Credit Card,West,18.69,2.96,-1.46
O127620,C17594,P232407,2023-10-11,2023-10-14,1,PayPal,North,169.47,6.99,40.46
O127621,C10948,P203290,25-/2-1/,25-/2-6/,1,Wallet,West,257.1,8.44,63.55
O127622,C16798,P244619,25-/2-7/,025-5/-11,2,Credit Card,West,819.8,9.41,236.53
O127623,C10473,P246238,2024-11-20,2024-11-26,1,Credit Card,South,10.85,5.14,-1.34
O127624,C10567,P240698,25-/2-2/,25-/2-6/,2,Debit Card,West,10.1,3.63,-2.82
O127625,C13432,P214045,24-/2-4/,024-7/-10,1,Credit Card,West,149.53,7.07,10.87
O127626,C14023,P245759,023-9/-27,023-0/-1/,1,Credit Card,South,300.75,6.28,29.81
O127627,C17966,P204826,024-2/-21,024-2/-25,1,Debit Card,South,4.34,3.72,-1.77
O127628,C12258,P240308,025-2/-26,25-/2-1/,2,UPI,North,41.72,5.51,9.09
O127629,C17346,P238928,024-4/-19,024-4/-23,1,Credit Card,West,207.2,8.33,49.69
O127630,C15177,P203973,024-6/-10,024-6/-16,1,Credit Card,East,7.44,3.2,-0.6
O127631,C13144,P227118,25-/2-1/,25-/2-5/,1,Debit Card,West,234.24,8.97,56.62
O127632,C14310,P226218,2024-10-24,2024-10-28,1,Credit Card,Central,5.11,4.72,-2.68
O127633,C14995,P226065,024-6/-26,24-/2-2/,2,Debit Card,East,91.58,6.64,20.83
